transaction_id,timestamp,location,product_id,quantity,revenue,payment_method,loyalty_member
1375,2025-11-11 15:47:00,Campus,104,1.0,2.18,Mobile,False
1378,2025-11-11 15:52:00,Campus,113,1.0,3.48,Cash,False
1372,2025-11-11 15:54:00,Downtown,105,1.0,4.55,Credit,False
1388,2025-11-11 16:03:00,Campus,107,1.0,1.82,Mobile,False
1384,2025-11-11 16:09:00,Campus,101,1.0,2.81,Mobile,False
1386,2025-11-11 16:13:00,Suburb,108,1.0,3.03,Mobile,True
1382,2025-11-11 16:15:00,Campus,108,1.0,2.3,Credit,False
1379,2025-11-11 16:17:00,Downtown,103,1.0,5.58,Mobile,False
1383,2025-11-11 16:32:00,Campus,104,2.0,4.44,Credit,False
1381,2025-11-11 16:45:00,Campus,101,1.0,2.94,Cash,False
1387,2025-11-11 16:53:00,Campus,101,1.0,2.56,Credit,True
1385,2025-11-11 16:55:00,Suburb,107,1.0,1.8,Credit,True
1389,2025-11-11 16:58:00,Downtown,102,1.0,5.08,Credit,True
1380,2025-11-11 16:58:00,Campus,101,1.0,2.79,Cash,False
1390,2025-11-11 17:03:00,Downtown,118,1.0,20.83,Credit,False
1395,2025-11-11 17:05:00,Campus,111,1.0,3.09,Mobile,False
1399,2025-11-11 17:06:00,Campus,108,1.0,2.53,Cash,False
1391,2025-11-11 17:07:00,Campus,107,1.0,1.64,Mobile,False
1396,2025-11-11 17:07:00,Campus,102,1.0,4.34,Credit,True
1394,2025-11-11 17:07:00,Suburb,109,1.0,1.76,Mobile,True
1392,2025-11-11 17:10:00,Campus,103,1.0,3.86,Mobile,False
1400,2025-11-11 17:11:00,Downtown,113,1.0,4.7,Credit,False
1393,2025-11-11 17:16:00,Downtown,105,1.0,4.03,Cash,True
1402,2025-11-11 17:16:00,Downtown,106,1.0,9.38,Credit,False
1403,2025-11-11 17:17:00,Suburb,108,1.0,2.81,Mobile,False
1401,2025-11-11 17:37:00,Campus,103,1.0,4.47,Credit,True
1398,2025-11-11 17:47:00,Downtown,111,1.0,4.17,Credit,False
1397,2025-11-11 17:50:00,Downtown,110,1.0,9.25,Credit,False
1406,2025-11-11 18:11:00,Downtown,108,1.0,3.16,Mobile,False
1408,2025-11-11 18:17:00,Suburb,116,1.0,7.24,Credit,True
1412,2025-11-11 18:29:00,Campus,101,1.0,2.88,Credit,False
1404,2025-11-11 18:36:00,Suburb,109,1.0,1.57,Credit,True
1409,2025-11-11 18:47:00,Downtown,103,1.0,5.47,Credit,True
1410,2025-11-11 18:52:00,Downtown,116,1.0,9.7,Credit,True
1411,2025-11-11 18:54:00,Downtown,113,1.0,4.39,Credit,False
1407,2025-11-11 18:55:00,Suburb,107,1.0,1.8,Credit,False
1405,2025-11-11 18:57:00,Downtown,109,1.0,1.78,Mobile,True
1414,2025-11-11 19:11:00,Campus,112,1.0,2.94,Credit,True
1415,2025-11-11 19:16:00,Downtown,108,1.0,3.28,Credit,True
1417,2025-11-11 19:20:00,Downtown,114,1.0,5.16,Mobile,True
1413,2025-11-11 19:32:00,Campus,107,1.0,1.57,Mobile,False
1416,2025-11-11 19:37:00,Campus,114,1.0,4.14,Credit,False
1418,2025-11-11 19:40:00,Downtown,109,1.0,2.03,Cash,False
1419,2025-11-11 19:44:00,Campus,101,1.0,2.85,Mobile,True
1423,2025-11-11 20:13:00,Suburb,107,1.0,1.91,Mobile,True
1420,2025-11-11 20:46:00,Downtown,103,1.0,5.67,Credit,False
1422,2025-11-11 20:47:00,Suburb,114,1.0,5.08,Credit,False
1421,2025-11-11 20:48:00,Suburb,116,1.0,7.42,Credit,False
1425,2025-11-11 21:20:00,Downtown,107,1.0,2.25,Mobile,False
1424,2025-11-11 21:37:00,Downtown,109,1.0,1.73,Credit,True
1429,2025-11-12 06:06:00,Suburb,107,1.0,2.0,Credit,True
1428,2025-11-12 06:35:00,Campus,101,1.0,2.97,Mobile,False
1426,2025-11-12 06:49:00,Campus,103,1.0,4.17,Mobile,True
1427,2025-11-12 06:51:00,Campus,104,1.0,2.47,Credit,False
1433,2025-11-12 07:03:00,Campus,102,1.0,3.71,Credit,True
1430,2025-11-12 07:07:00,Suburb,113,1.0,3.57,Cash,False
1432,2025-11-12 07:09:00,Downtown,104,1.0,3.01,Cash,False
1438,2025-11-12 07:19:00,Downtown,116,1.0,8.31,Credit,True
1431,2025-11-12 07:19:00,Downtown,103,1.0,5.61,Mobile,False
1436,2025-11-12 07:19:00,Suburb,113,1.0,3.76,Credit,True
1437,2025-11-12 07:23:00,Suburb,109,1.0,1.71,Credit,True
1435,2025-11-12 07:35:00,Campus,106,1.0,8.24,Mobile,False
1440,2025-11-12 07:37:00,Campus,103,1.0,4.53,Credit,False
1439,2025-11-12 07:44:00,Suburb,107,1.0,1.76,Credit,False
1442,2025-11-12 07:45:00,Campus,105,1.0,3.42,Mobile,False
1443,2025-11-12 07:56:00,Downtown,101,1.0,3.27,Mobile,True
1441,2025-11-12 07:58:00,Campus,102,1.0,4.08,Credit,False
1434,2025-11-12 07:59:00,Suburb,111,1.0,3.19,Mobile,True
1460,2025-11-12 08:06:00,Campus,114,1.0,4.47,Cash,False
1454,2025-11-12 08:07:00,Suburb,112,1.0,3.38,Credit,True
1455,2025-11-12 08:09:00,Downtown,115,1.0,11.58,Mobile,False
1463,2025-11-12 08:09:00,Downtown,107,1.0,2.3,Mobile,True
1462,2025-11-12 08:11:00,Downtown,103,1.0,5.79,Credit,True
1459,2025-11-12 08:16:00,Campus,102,1.0,3.95,Mobile,False
1445,2025-11-12 08:18:00,Downtown,101,1.0,3.3,Mobile,True
1449,2025-11-12 08:19:00,Campus,114,1.0,4.09,Cash,False
1470,2025-11-12 08:20:00,Suburb,111,1.0,3.69,Credit,True
1464,2025-11-12 08:20:00,Campus,105,1.0,3.53,Credit,True
1444,2025-11-12 08:21:00,Campus,101,1.0,2.51,Mobile,False
1458,2025-11-12 08:22:00,Suburb,108,1.0,2.51,Mobile,True
1447,2025-11-12 08:23:00,Campus,104,1.0,2.33,Credit,False
1467,2025-11-12 08:25:00,Downtown,102,1.0,5.38,Credit,False
1466,2025-11-12 08:25:00,Downtown,102,1.0,4.69,Credit,False
1457,2025-11-12 08:26:00,Downtown,111,1.0,3.96,Credit,False
1446,2025-11-12 08:26:00,Campus,111,1.0,3.12,Mobile,False
1456,2025-11-12 08:32:00,Campus,102,1.0,4.19,Cash,False
1461,2025-11-12 08:32:00,Campus,102,1.0,3.76,Mobile,False
1452,2025-11-12 08:32:00,Campus,104,1.0,2.03,Mobile,False
1451,2025-11-12 08:43:00,Campus,101,1.0,2.72,Mobile,False
1465,2025-11-12 08:45:00,Campus,105,1.0,3.55,Cash,False
1450,2025-11-12 08:48:00,Downtown,105,1.0,4.34,Credit,True
1453,2025-11-12 08:53:00,Campus,108,1.0,2.44,Cash,True
1468,2025-11-12 08:54:00,Campus,102,1.0,4.07,Mobile,False
1469,2025-11-12 08:54:00,Campus,105,1.0,3.04,Mobile,False
1471,2025-11-12 08:55:00,Campus,114,1.0,4.05,Cash,False
1448,2025-11-12 08:58:00,Suburb,110,1.0,8.25,Mobile,False
1489,2025-11-12 09:05:00,Suburb,111,1.0,3.34,Credit,True
1487,2025-11-12 09:09:00,Downtown,101,1.0,3.72,Mobile,False
1488,2025-11-12 09:10:00,Downtown,104,1.0,2.78,Mobile,False
1480,2025-11-12 09:14:00,Downtown,104,1.0,2.66,Credit,True
1486,2025-11-12 09:17:00,Downtown,114,1.0,6.0,Credit,True
1472,2025-11-12 09:18:00,Campus,102,1.0,3.95,Mobile,False
1477,2025-11-12 09:19:00,Campus,103,2.0,8.68,Credit,False
1478,2025-11-12 09:19:00,Campus,107,1.0,1.8,Credit,False
1473,2025-11-12 09:22:00,Downtown,101,1.0,3.25,Credit,False
1476,2025-11-12 09:22:00,Downtown,103,1.0,4.98,Mobile,True
1481,2025-11-12 09:33:00,Campus,105,1.0,3.31,Credit,False
1484,2025-11-12 09:39:00,Downtown,102,1.0,5.04,Mobile,True
1482,2025-11-12 09:41:00,Suburb,116,1.0,7.15,Credit,True
1475,2025-11-12 09:43:00,Downtown,103,1.0,5.05,Credit,False
1479,2025-11-12 09:47:00,Downtown,105,1.0,3.89,Credit,False
1474,2025-11-12 09:51:00,Campus,103,1.0,4.51,Credit,False
1485,2025-11-12 09:52:00,Suburb,104,1.0,2.57,Credit,True
1483,2025-11-12 09:56:00,Campus,102,1.0,4.12,Mobile,False
1497,2025-11-12 10:03:00,Campus,102,1.0,3.72,Credit,False
1494,2025-11-12 10:11:00,Downtown,111,1.0,4.08,Mobile,False
1499,2025-11-12 10:18:00,Campus,109,1.0,1.49,Mobile,False
1490,2025-11-12 10:26:00,Campus,102,1.0,3.92,Credit,True
1495,2025-11-12 10:34:00,Campus,114,1.0,4.28,Credit,False
1491,2025-11-12 10:34:00,Downtown,113,2.0,8.99,Cash,False
1500,2025-11-12 10:35:00,Suburb,107,1.0,2.0,Credit,False
1498,2025-11-12 10:46:00,Downtown,108,2.0,6.6,Credit,True
1496,2025-11-12 10:49:00,Campus,104,2.0,4.6,Mobile,False
1493,2025-11-12 10:49:00,Campus,103,1.0,4.36,Mobile,True
1492,2025-11-12 10:51:00,Suburb,107,1.0,1.73,Mobile,False
1513,2025-11-12 11:00:00,Campus,107,1.0,1.59,Mobile,False
1509,2025-11-12 11:06:00,Downtown,103,1.0,5.19,Mobile,False
1505,2025-11-12 11:09:00,Campus,114,1.0,4.02,Mobile,False
1507,2025-11-12 11:14:00,Campus,112,1.0,2.66,Mobile,False
1503,2025-11-12 11:16:00,Downtown,115,1.0,10.2,Mobile,False
1510,2025-11-12 11:17:00,Campus,105,1.0,3.53,Credit,True
1512,2025-11-12 11:21:00,Downtown,116,1.0,9.24,Credit,False
1511,2025-11-12 11:23:00,Downtown,113,1.0,4.19,Mobile,True
1502,2025-11-12 11:33:00,Campus,105,1.0,3.57,Credit,False
1506,2025-11-12 11:38:00,Campus,101,1.0,2.48,Credit,False
1504,2025-11-12 11:38:00,Downtown,116,1.0,9.75,Mobile,True
1508,2025-11-12 11:41:00,Campus,102,1.0,4.29,Mobile,False
1501,2025-11-12 11:43:00,Campus,109,1.0,1.59,Mobile,True
1514,2025-11-12 11:45:00,Campus,102,1.0,3.82,Mobile,False
1533,2025-11-12 12:00:00,Suburb,112,1.0,3.26,Credit,False
1530,2025-11-12 12:04:00,Downtown,101,1.0,3.46,Mobile,False
1531,2025-11-12 12:04:00,Campus,108,1.0,2.38,Mobile,False
1534,2025-11-12 12:06:00,Suburb,113,1.0,3.97,Credit,True
1527,2025-11-12 12:06:00,Suburb,116,1.0,8.42,Credit,False
1516,2025-11-12 12:06:00,Campus,105,1.0,3.14,Cash,False
1532,2025-11-12 12:07:00,Campus,102,1.0,4.02,Mobile,False
1544,2025-11-12 12:09:00,Campus,117,1.0,7.61,Mobile,True
1539,2025-11-12 12:10:00,Campus,116,1.0,7.72,Credit,False
1541,2025-11-12 12:12:00,Campus,116,1.0,6.48,Cash,False
1521,2025-11-12 12:12:00,Suburb,108,1.0,2.53,Mobile,True
1522,2025-11-12 12:13:00,Campus,104,1.0,2.18,Mobile,False
1540,2025-11-12 12:17:00,Campus,104,2.0,4.28,Credit,False
1535,2025-11-12 12:18:00,Campus,116,,7.7,Mobile,True
1517,2025-11-12 12:23:00,Campus,103,1.0,4.18,Credit,True
1536,2025-11-12 12:24:00,Downtown,116,1.0,8.97,Credit,True
1523,2025-11-12 12:27:00,Downtown,115,1.0,11.98,Mobile,True
1526,2025-11-12 12:28:00,Campus,101,1.0,2.72,Credit,False
1538,2025-11-12 12:29:00,Campus,109,1.0,1.31,Mobile,False
1518,2025-11-12 12:30:00,Campus,116,1.0,6.68,Cash,True
1545,2025-11-12 12:32:00,Campus,101,1.0,2.54,Credit,False
1542,2025-11-12 12:32:00,Campus,103,1.0,4.51,Mobile,False
1524,2025-11-12 12:37:00,Downtown,115,1.0,12.23,Mobile,False
1547,2025-11-12 12:39:00,Campus,111,2.0,6.46,Mobile,True
1537,2025-11-12 12:42:00,Campus,116,1.0,7.56,Credit,False
1520,2025-11-12 12:43:00,Downtown,109,1.0,1.91,Mobile,False
1543,2025-11-12 12:47:00,Campus,112,1.0,2.9,Mobile,True
1515,2025-11-12 12:47:00,Downtown,117,1.0,10.82,Credit,True
1525,2025-11-12 12:51:00,Campus,116,1.0,6.89,Cash,True
1519,2025-11-12 12:53:00,Downtown,117,1.0,10.74,Mobile,True
1546,2025-11-12 12:55:00,Downtown,115,1.0,11.85,Credit,False
1528,2025-11-12 12:56:00,Campus,109,2.0,3.14,Cash,True
1529,2025-11-12 12:56:00,Campus,116,1.0,6.68,Mobile,True
1570,2025-11-12 13:00:00,Campus,115,1.0,9.03,Cash,False
1574,2025-11-12 13:02:00,Campus,109,1.0,1.5,Mobile,False
1552,2025-11-12 13:11:00,Campus,111,1.0,2.98,Credit,False
1567,2025-11-12 13:14:00,Campus,102,1.0,4.02,Credit,False
1571,2025-11-12 13:14:00,Downtown,115,1.0,10.79,Credit,False
1551,2025-11-12 13:17:00,Campus,116,1.0,7.49,Credit,False
1572,2025-11-12 13:19:00,Downtown,116,1.0,8.31,Cash,False
1563,2025-11-12 13:20:00,Downtown,115,1.0,10.54,Credit,True
1556,2025-11-12 13:24:00,Downtown,118,1.0,20.34,Credit,False
1564,2025-11-12 13:29:00,Campus,115,2.0,16.5,Cash,True
1560,2025-11-12 13:29:00,Suburb,116,1.0,7.77,Credit,True
1558,2025-11-12 13:30:00,Campus,104,1.0,2.25,Credit,False
1565,2025-11-12 13:31:00,Campus,104,1.0,2.34,Mobile,False
1550,2025-11-12 13:35:00,Downtown,107,1.0,2.08,Mobile,True
1573,2025-11-12 13:36:00,Campus,109,1.0,1.43,Mobile,False
1566,2025-11-12 13:37:00,Campus,112,1.0,2.58,Mobile,False
1549,2025-11-12 13:41:00,Downtown,115,1.0,10.46,Credit,True
1557,2025-11-12 13:46:00,Campus,116,1.0,7.48,Mobile,False
1575,2025-11-12 13:48:00,Campus,116,1.0,7.06,Mobile,True
1559,2025-11-12 13:50:00,Suburb,115,1.0,9.67,Credit,True
1555,2025-11-12 13:50:00,Downtown,116,1.0,8.87,Credit,True
1554,2025-11-12 13:50:00,Downtown,116,1.0,8.84,Credit,False
1561,2025-11-12 13:51:00,Campus,116,1.0,7.16,Credit,False
1569,2025-11-12 13:53:00,Suburb,116,1.0,7.42,Credit,False
1568,2025-11-12 13:54:00,Suburb,116,1.0,7.52,Mobile,False
1548,2025-11-12 13:57:00,Campus,114,1.0,4.84,Mobile,True
1562,2025-11-12 13:58:00,Downtown,115,1.0,12.07,Mobile,True
1553,2025-11-12 13:58:00,Downtown,108,1.0,3.09,Credit,False
1583,2025-11-12 14:02:00,Downtown,118,1.0,23.12,Mobile,False
1580,2025-11-12 14:04:00,Downtown,101,1.0,3.27,Mobile,False
1582,2025-11-12 14:17:00,Suburb,107,2.0,3.42,Mobile,True
1578,2025-11-12 14:18:00,Campus,107,1.0,1.58,Credit,True
1581,2025-11-12 14:19:00,Campus,108,1.0,2.4,Credit,False
1576,2025-11-12 14:25:00,Campus,107,1.0,1.58,Credit,False
1577,2025-11-12 14:35:00,Campus,108,1.0,2.6,Mobile,False
1584,2025-11-12 14:46:00,Campus,101,1.0,2.85,Mobile,False
1579,2025-11-12 14:54:00,Campus,109,1.0,1.55,Mobile,False
1590,2025-11-12 15:01:00,Suburb,109,1.0,1.49,Mobile,True
1588,2025-11-12 15:11:00,Downtown,107,1.0,2.06,Credit,True
1587,2025-11-12 15:25:00,Campus,108,1.0,2.37,Mobile,True
1591,2025-11-12 15:34:00,Campus,109,1.0,1.33,Mobile,False
1586,2025-11-12 15:43:00,Campus,101,1.0,2.51,Credit,False
1585,2025-11-12 15:45:00,Downtown,109,1.0,1.77,Cash,True
1589,2025-11-12 15:53:00,Campus,109,1.0,1.52,Credit,False
1599,2025-11-12 16:01:00,Campus,110,1.0,7.58,Mobile,False
1593,2025-11-12 16:02:00,Suburb,109,2.0,2.97,Credit,False
1595,2025-11-12 16:03:00,Campus,109,1.0,1.5,Credit,False
1596,2025-11-12 16:03:00,Campus,102,1.0,4.09,Credit,False
1600,2025-11-12 16:20:00,Campus,111,1.0,2.85,Credit,False
1598,2025-11-12 16:24:00,Suburb,107,1.0,1.8,Credit,False
1602,2025-11-12 16:29:00,Downtown,103,1.0,5.62,Cash,True
1597,2025-11-12 16:32:00,Suburb,109,1.0,1.68,Credit,False
1601,2025-11-12 16:46:00,Downtown,114,1.0,5.65,Credit,False
1592,2025-11-12 16:52:00,Campus,103,1.0,4.22,Mobile,False
1594,2025-11-12 16:56:00,Downtown,109,1.0,1.72,Credit,True
1611,2025-11-12 17:02:00,Campus,114,1.0,4.66,Mobile,False
1612,2025-11-12 17:06:00,Campus,103,1.0,4.62,Mobile,False
1610,2025-11-12 17:07:00,Downtown,109,1.0,1.85,Cash,True
1606,2025-11-12 17:11:00,Downtown,116,1.0,9.79,Mobile,True
1613,2025-11-12 17:12:00,Downtown,101,1.0,3.69,Credit,True
1603,2025-11-12 17:13:00,Downtown,116,1.0,8.14,Credit,False
1607,2025-11-12 17:18:00,Campus,113,1.0,3.52,Credit,False
1608,2025-11-12 17:23:00,Downtown,116,1.0,9.7,Mobile,False
1604,2025-11-12 17:26:00,Suburb,116,1.0,7.21,Cash,False
1615,2025-11-12 17:30:00,Campus,107,1.0,1.72,Mobile,False
1616,2025-11-12 17:35:00,Campus,105,1.0,3.56,Credit,False
1614,2025-11-12 17:40:00,Campus,111,1.0,3.41,Credit,False
1605,2025-11-12 17:54:00,Campus,102,1.0,4.2,Credit,True
1609,2025-11-12 17:54:00,Campus,114,1.0,4.8,Mobile,False
1622,2025-11-12 18:02:00,Downtown,109,1.0,1.73,Credit,True
1619,2025-11-12 18:04:00,Downtown,115,1.0,11.32,Mobile,False
1623,2025-11-12 18:06:00,Downtown,113,1.0,4.44,Credit,True
1621,2025-11-12 18:24:00,Campus,113,1.0,3.34,Mobile,True
1624,2025-11-12 18:26:00,Downtown,112,1.0,3.94,Credit,True
1618,2025-11-12 18:29:00,Downtown,116,1.0,8.81,Mobile,True
1625,2025-11-12 18:30:00,Campus,103,1.0,4.52,Credit,False
1617,2025-11-12 18:42:00,Downtown,110,1.0,8.51,Credit,False
1620,2025-11-12 18:57:00,Campus,114,1.0,4.42,Mobile,False
1628,2025-11-12 19:07:00,Suburb,108,1.0,2.88,Credit,False
1626,2025-11-12 19:08:00,Downtown,104,1.0,2.78,Credit,True
1629,2025-11-12 19:16:00,Campus,108,1.0,2.48,Mobile,False
1632,2025-11-12 19:24:00,Campus,103,1.0,3.85,Credit,False
1627,2025-11-12 19:33:00,Suburb,111,1.0,3.75,Mobile,True
1631,2025-11-12 19:46:00,Campus,107,1.0,1.7,Credit,False
1630,2025-11-12 19:49:00,Campus,113,1.0,3.76,Mobile,False
1633,2025-11-12 20:15:00,Campus,103,1.0,4.39,Mobile,False
1635,2025-11-12 20:26:00,Downtown,107,1.0,2.26,Mobile,True
1636,2025-11-12 20:45:00,Campus,108,1.0,2.43,Mobile,True
1634,2025-11-12 20:50:00,Suburb,101,1.0,3.09,Cash,False
1637,2025-11-12 21:05:00,Suburb,108,1.0,2.83,Credit,True
1638,2025-11-12 21:21:00,Downtown,115,1.0,11.44,Mobile,False
1642,2025-11-13 06:27:00,Downtown,113,1.0,4.51,Mobile,False
1641,2025-11-13 06:39:00,Campus,114,1.0,4.21,Mobile,True
1640,2025-11-13 06:45:00,Suburb,107,1.0,1.81,Mobile,True
1639,2025-11-13 06:49:00,Downtown,104,1.0,2.94,Credit,False
1648,2025-11-13 07:01:00,Downtown,101,1.0,3.77,Mobile,True
1656,2025-11-13 07:02:00,Campus,111,1.0,3.22,Mobile,False
1650,2025-11-13 07:15:00,Downtown,104,1.0,2.71,Credit,True
1646,2025-11-13 07:17:00,Campus,103,1.0,3.92,Mobile,False
1647,2025-11-13 07:18:00,Suburb,108,1.0,2.77,Mobile,False
1649,2025-11-13 07:21:00,Downtown,103,1.0,5.27,Credit,True
1654,2025-11-13 07:21:00,Suburb,108,1.0,2.53,Cash,True
1645,2025-11-13 07:28:00,Campus,101,1.0,2.43,Mobile,False
1651,2025-11-13 07:28:00,Downtown,104,1.0,2.82,Mobile,True
1655,2025-11-13 07:31:00,Campus,102,1.0,4.38,Mobile,False
1652,2025-11-13 07:32:00,Downtown,106,1.0,10.54,Credit,True
1643,2025-11-13 07:46:00,Campus,105,1.0,3.2,Mobile,False
1653,2025-11-13 07:46:00,Downtown,113,1.0,4.84,Mobile,False
1644,2025-11-13 07:51:00,Campus,107,1.0,1.54,Mobile,False
1661,2025-11-13 08:00:00,Downtown,101,1.0,3.58,Credit,True
1679,2025-11-13 08:01:00,Campus,102,1.0,3.95,Mobile,False
1671,2025-11-13 08:01:00,Downtown,105,1.0,4.27,Credit,False
1677,2025-11-13 08:02:00,Suburb,107,1.0,1.92,Mobile,False
1658,2025-11-13 08:03:00,Campus,109,1.0,1.42,Mobile,False
1681,2025-11-13 08:08:00,Campus,111,1.0,3.02,Credit,False
1683,2025-11-13 08:11:00,Campus,111,1.0,3.1,Mobile,False
1674,2025-11-13 08:11:00,Downtown,104,1.0,2.8,Credit,True
1657,2025-11-13 08:14:00,Downtown,108,1.0,3.1,Credit,False
1672,2025-11-13 08:16:00,Suburb,103,1.0,5.0,Mobile,True
1665,2025-11-13 08:18:00,Downtown,111,1.0,4.11,Mobile,False
1667,2025-11-13 08:19:00,Downtown,108,1.0,3.47,Credit,True
1676,2025-11-13 08:22:00,Campus,103,1.0,4.1,Mobile,False
1662,2025-11-13 08:23:00,Downtown,105,1.0,3.92,Mobile,False
1678,2025-11-13 08:26:00,Campus,101,1.0,2.74,Mobile,True
1660,2025-11-13 08:32:00,Campus,101,1.0,2.9,Credit,False
1659,2025-11-13 08:43:00,Downtown,103,1.0,5.4,Credit,True
1664,2025-11-13 08:44:00,Campus,112,1.0,2.56,Mobile,False
1669,2025-11-13 08:45:00,Campus,102,1.0,4.1,Mobile,False
1680,2025-11-13 08:47:00,Downtown,101,1.0,3.51,Credit,True
1682,2025-11-13 08:47:00,Suburb,105,1.0,4.06,Cash,False
1684,2025-11-13 08:49:00,Downtown,103,1.0,5.21,Mobile,True
1675,2025-11-13 08:49:00,Suburb,101,1.0,2.97,Credit,True
1668,2025-11-13 08:50:00,Downtown,101,1.0,3.39,Credit,False
1663,2025-11-13 08:53:00,Downtown,101,1.0,3.5,Mobile,False
1666,2025-11-13 08:57:00,Downtown,103,1.0,5.57,Credit,False
1673,2025-11-13 08:57:00,Downtown,104,1.0,2.73,Mobile,False
1670,2025-11-13 08:59:00,Suburb,118,1.0,19.99,Mobile,False
1695,2025-11-13 09:04:00,Campus,105,1.0,3.5,Mobile,False
1696,2025-11-13 09:05:00,Campus,104,1.0,2.32,Mobile,False
1701,2025-11-13 09:07:00,Downtown,114,1.0,5.2,Credit,False
1692,2025-11-13 09:11:00,Campus,101,1.0,2.66,Mobile,False
1697,2025-11-13 09:12:00,Campus,114,1.0,4.22,Mobile,False
1698,2025-11-13 09:18:00,Downtown,105,1.0,4.04,Credit,False
1691,2025-11-13 09:25:00,Campus,114,1.0,4.34,Credit,True
1686,2025-11-13 09:26:00,Campus,104,1.0,2.36,Mobile,False
1699,2025-11-13 09:28:00,Campus,103,1.0,4.11,Credit,False
1690,2025-11-13 09:30:00,Suburb,104,1.0,2.55,Mobile,True
1700,2025-11-13 09:32:00,Downtown,105,1.0,4.46,Credit,True
1689,2025-11-13 09:33:00,Campus,111,1.0,2.91,Credit,False
1689,2025-11-13 09:33:00,Campus,111,1.0,2.91,Credit,False
1685,2025-11-13 09:33:00,Downtown,101,1.0,3.55,Credit,False
1694,2025-11-13 09:35:00,Campus,103,1.0,4.0,Cash,False
1687,2025-11-13 09:39:00,Suburb,103,1.0,4.41,Cash,True
1702,2025-11-13 09:43:00,Campus,104,1.0,2.12,Mobile,False
1693,2025-11-13 09:45:00,Downtown,103,1.0,5.63,Credit,True
1688,2025-11-13 09:58:00,Downtown,105,1.0,4.35,Mobile,True
1710,2025-11-13 10:03:00,Campus,107,1.0,1.55,Mobile,False
1705,2025-11-13 10:12:00,Campus,103,1.0,4.29,Mobile,False
1713,2025-11-13 10:13:00,Campus,111,1.0,3.15,Mobile,False
1708,2025-11-13 10:14:00,Suburb,110,1.0,8.34,Cash,False
1703,2025-11-13 10:14:00,Campus,104,1.0,2.34,Mobile,False
1707,2025-11-13 10:22:00,Campus,106,1.0,8.34,Credit,False
1704,2025-11-13 10:31:00,Downtown,113,1.0,4.48,Credit,False
1706,2025-11-13 10:32:00,Downtown,101,1.0,3.61,Credit,False
1709,2025-11-13 10:37:00,Campus,111,2.0,6.64,Mobile,True
1711,2025-11-13 10:43:00,Downtown,109,1.0,1.98,Credit,False
1712,2025-11-13 10:56:00,Suburb,108,1.0,2.88,Credit,True
1715,2025-11-13 11:00:00,Campus,113,1.0,3.24,Credit,False
1717,2025-11-13 11:10:00,Downtown,102,1.0,5.28,Cash,False
1725,2025-11-13 11:14:00,Downtown,103,1.0,4.98,Mobile,True
1716,2025-11-13 11:17:00,Campus,104,1.0,2.3,Credit,False
1721,2025-11-13 11:18:00,Suburb,109,1.0,1.69,Credit,False
1723,2025-11-13 11:19:00,Downtown,104,1.0,2.64,Credit,False
1726,2025-11-13 11:22:00,Downtown,102,1.0,5.29,Credit,True
1720,2025-11-13 11:27:00,Downtown,104,1.0,2.8,Credit,True
1727,2025-11-13 11:29:00,Downtown,118,1.0,24.17,Mobile,True
1719,2025-11-13 11:31:00,Campus,111,1.0,2.85,Credit,False
1724,2025-11-13 11:32:00,Campus,102,1.0,3.8,Credit,False
1722,2025-11-13 11:37:00,Downtown,114,1.0,5.68,Mobile,True
1714,2025-11-13 11:39:00,Suburb,103,1.0,4.28,Credit,False
1718,2025-11-13 11:52:00,Suburb,115,1.0,8.83,Credit,False
1753,2025-11-13 12:02:00,Suburb,115,1.0,9.86,Cash,False
1729,2025-11-13 12:05:00,Campus,115,1.0,8.07,Cash,True
1754,2025-11-13 12:07:00,Suburb,107,1.0,1.9,Credit,False
1741,2025-11-13 12:07:00,Campus,102,1.0,3.69,Mobile,True
1739,2025-11-13 12:10:00,Downtown,115,2.0,23.57,Credit,False
1755,2025-11-13 12:11:00,Downtown,115,1.0,11.28,Credit,False
1742,2025-11-13 12:14:00,Campus,117,1.0,8.78,Credit,True
1737,2025-11-13 12:17:00,Campus,103,1.0,4.62,Mobile,False
1751,2025-11-13 12:17:00,Campus,105,1.0,3.45,Cash,False
1757,2025-11-13 12:19:00,Suburb,116,1.0,8.3,Credit,True
1734,2025-11-13 12:19:00,Downtown,115,1.0,11.82,Credit,False
1752,2025-11-13 12:20:00,Downtown,117,1.0,10.11,Credit,True
1730,2025-11-13 12:20:00,Downtown,116,1.0,9.47,Mobile,True
1735,2025-11-13 12:22:00,Downtown,107,1.0,2.07,Credit,False
1732,2025-11-13 12:22:00,Downtown,116,1.0,9.05,Credit,True
1759,2025-11-13 12:23:00,Campus,105,1.0,3.57,Credit,True
1747,2025-11-13 12:23:00,Campus,118,1.0,16.44,Credit,False
1731,2025-11-13 12:27:00,Downtown,116,1.0,9.08,Mobile,False
1760,2025-11-13 12:28:00,Suburb,116,1.0,7.66,Credit,True
1743,2025-11-13 12:35:00,Downtown,117,1.0,9.88,Mobile,True
1736,2025-11-13 12:37:00,Campus,117,1.0,7.55,Mobile,True
1728,2025-11-13 12:38:00,Campus,116,1.0,7.56,Credit,False
1756,2025-11-13 12:42:00,Campus,104,1.0,2.31,Mobile,False
1749,2025-11-13 12:45:00,Downtown,116,1.0,8.69,Mobile,False
